HEORG_REFNO,HealthOrg_Description,Postal_Address,Postal_Suburb,Postal_State,Postal_Postcode,Fax,Phone,Work_Phone,Mobile_Phone,Email
16680,NORTH MITCHAM CLINIC,188 MITCHAM ROAD,MITCHAM,VIC,3132,9872 4927,9874 1555,NULL,NULL,NULL
26650,North Mitcham Clinic,5/90 Mitcham Road,Donvale,VIC,3111,9842 7977,9842 2555,NULL,NULL,NULL
30749,North Park Private Consulting Rooms,135 Plenty Road,Bundoora,VIC,3083,9468 0171,9468 0369,NULL,NULL,NULL
64571,North Preston Specialists,501-503 PLENTY ROAD,PRESTON,VIC,3072,03 9056 9123,03 9056 9122,NULL,NULL,3072nps@gmail.com
59570,North Preston Specialists,501 - 503 Plenty Road,Preston,VIC,3072,9056 9123,9056 9122,NULL,NULL,NULL
10111,North Reservoir Medical Centre,37 Massey Avenue,RESERVOIR,VIC,3073,03 9460 7366,03 9460 7780,NULL,NULL,reception@nrmedical.com.au
60786,North Richmond Community Health Centre,23 Lennox Street,RICHMOND,VIC,3121,03 9428 2269,03 9418 9800,NULL,NULL,nrchcreception@nrch.com.au
9530,North Richmond Community Health Centre Inc,23 Lennox Street,RICHMOND,VIC,3121,(03) 9429 2269,(03) 9418 9800,NULL,NULL,NULL
61636,North Ringwood Dental Group,153 Warrandyte Road,RINGWOOD NORTH,VIC,3134,NULL,03 9879 7877,NULL,NULL,NULL
16675,North Ringwood Medical Centre,210 Warrandyte Road,RINGWOOD NORTH,VIC,3134,03 9876 2064,03 9876 2222,NULL,NULL,reception@nrmc.com.au
68209,North Road Chiropractic Centre,1161 North Road,OAKLEIGH,VIC,3166,03 9563 7473,03 9579 2699,NULL,NULL,NULL
16685,North Road Medical - Caulfield South,409 North Road,CAULFIELD SOUTH,VIC,3162,03 9578 1682,03 9576 9311,NULL,NULL,northdrs@northroadmedical.com.au
59090,North Road Medical Oakleigh,1131 North Road,Oakleigh,VIC,3166,9503 9897,9579 2820,NULL,NULL,NULL
60615,North Road Medical Oakleigh,1131 North Road,OAKLEIGH,VIC,3166,03 9503 9897,03 9579 2820,NULL,NULL,northroadmedical@yahoo.com.au
65901,North Side Surgical Associates,"Suite 109 Level 1, 7 ORMOND BOULEVARD",BUNDOORA,VIC,3083,03 8677 2963,03 9965 1830,NULL,NULL,reception@northsidesurgicalassociates.com.au
68144,North Star Dental,11 McDonalds Road,EPPING,VIC,3076,03 8401 3877,03 8401 3855,NULL,NULL,reception@northstardental.com.au
60634,North Suburban Radiodiagnostic,284 Station Street,LALOR,VIC,3075,03 9464 2120,03 9464 8700,NULL,NULL,NULL
11934,NORTH SUNSHINE SURGERY,NORTH SUNSHINE SURGERY 68 MCINTYRE ROAD,SUNSHINE NORTH,VIC,3020,9311 0311,9311 5977,NULL,NULL,NULL
65225,North Tas Urology,27 Canning Street,LAUNCESTON,TAS,7250,03 6331 6300,03 6331 6200,NULL,NULL,NULL
62703,North Victoria Oncology,"Shepparton Private Hospital, 20 Fitzgerald Street",SHEPPARTON,VIC,3630,03 5897 7169,03 5897 7160,NULL,NULL,info@northvictoriaoncology.com.au
38130,North West Area Mental Health Service,12 - 20 Talgarno Street,Broadmeadows,VIC,3047,9301 7707,9301 7777,NULL,NULL,NULL
25210,North West Area Mental Health Service,126 130 Bell Street,COBURG,VIC,3058,03 9355 9701,03 9355 9700,NULL,NULL,inactive@hts.invalid
36870,North West Day Hospital,221 Maribyrnong Road,ASCOT VALE,VIC,3032,03 9370 8167,03 9370 4366,NULL,NULL,adminnw@theendoscopycentre.com.au
23269,North West Eye Specialist,"Gladstone Park Shopping Centre, Rooftop  Suite 208, 8 34 Gladstone Park Drive",GLADSTONE PARK,VIC,3043,03 9338 6755,03 9335 0500,NULL,NULL,info@nweye.com.au
68652,North West Eye Surgeons,"North West Private Hospital, 21 Brickport Road",COOEE,TAS,7320,03 6432 1627,03 6431 7604,NULL,NULL,drmh21@bigpond.com
35050,North West Melbourne Medical Specialists,47 Milleara Road,KEILOR EAST,VIC,3033,03 9336 3420,03 9331 7297,NULL,NULL,NULL
68357,North West Private Hospital - Tasmania,"North West Private Hospital, 21 Brickport Road",COOEE,TAS,7320,03 6431 5766,03 6432 6000,NULL,NULL,northwestprivate@healthecare.com.au
67504,North West Psychology,152 Wilson Street,BURNIE,TAS,7320,03 6431 1030,03 6431 1191,NULL,NULL,enquiries@nwpsychology.com.au
54590,North West Regional Hospital,23 Brickport Road (P.O. Box 258),Burnie,TAS,7320,NULL,03 6493 6000,NULL,NULL,NULL
60325,North West Regional Hospital - Burnie Hospital,23 BRICKPORT ROAD,COOEE,TAS,7320,03 6464 1928,03 6493 6000,NULL,NULL,NULL
63517,North West Specialist Centre,"Level 1 Suite 6, 326 Keilor Road",NIDDRIE,VIC,3042,03 9379 6255,03 9374 4611,NULL,NULL,inactive@hts.invalid
17319,North Western Dermatology,117 Pascoe Vale Road,MOONEE PONDS,VIC,3039,03 9377 8800,03 9377 8888,NULL,NULL,admin@nwdermatology.com.au
18588,North Western District Private Nursing Home,14 South Circular Rd,Gladstone Park,VIC,3043,NULL,9338 0111,NULL,NULL,NULL
62438,North Western Endodontic Service,194 Pascoe Vale Road,MOONEE PONDS,VIC,3039,03 9372 0517,03 9326 0311,NULL,NULL,reception@northwesternendodontics.com.au
25929,North Western Mental Health,83 Hotham Street,Preston,VIC,3072,9480 4176,9416 6300,NULL,NULL,NULL
34470,North Western Mental Health,35 Johnstone Street,Broadmeadows,VIC,3047,9309 3791,8345 5611,NULL,NULL,NULL
62105,North Western Osteopathic Clinic,336 Milleara Road,AVONDALE HEIGHTS,VIC,3034,03 9337 3012,03 9337 8737,NULL,NULL,info@nwoc.com.au
16670,NORTH YARRA COMMUNITY HEALTH,75 BRUNSWICK STREET,FITZROY,VIC,3065,9411 3500,9411 3555,NULL,NULL,NULL
9531,North Yarra Community Health Inc.,365 Hoddle Street,COLLINGWOOD,VIC,3066,(03) 9416 0492,(03) 9419 6155,NULL,NULL,NULL
18589,Northaven Community Hostel,84-86 Shadforth St,Kerang,VIC,3579,NULL,5452 1622,NULL,NULL,NULL
18590,Northcliffe Lodge,10-12 Northcliffe Rd,Edithvale,VIC,3196,NULL,9772 8505,NULL,NULL,NULL
61167,Northcote Chiropractic Centre,435 St Georges Road,THORNBURY,VIC,3071,03 9480 3191,03 9480 4383,NULL,NULL,northcotechiro@gmail.com
65177,Northcote Dental Group,440 High Street,NORTHCOTE,VIC,3070,NULL,03 9489 8114,NULL,NULL,NULL
30990,Northcote Eye Clinic,1 Darebin Road,Thornbury,VIC,3071,9480 4676,9480 4699,NULL,NULL,NULL
50370,Northcote Medical,1 Robbs Parade,NORTHCOTE,VIC,3070,03 9486 4100,03 9489 6472,NULL,NULL,inactive@hts.invalid
62226,Northcote Medical Group,147 Westbourne Grove,NORTHCOTE,VIC,3070,03 9482 2191,03 9489 8666,NULL,NULL,nmg@northcotemedical.com.au
17517,Northcote Medical Group,147 Westbourne Grove,Northcote,VIC,3070,9482 2191,9489 8666,NULL,NULL,NULL
21385,Northcote Optical,276 High Street,NORTHCOTE,VIC,3070,03 9482 4514,03 9481 3351,NULL,NULL,jgarg@optusnet.com.au
61922,Northcote Osteopathic Clinic,235 St Georges Road,NORTHCOTE,VIC,3070,03 9482 3571,03 9482 3196,NULL,NULL,info@northcoteosteo.com.au
68511,North-East Chiropractic Centre,48 Green Street,WANGARATTA,VIC,3677,03 5722 3553,03 5722 2393,NULL,NULL,northeastchiro@bigpond.com
9120,Northeast Health Wangaratta,35 - 47 Green Street (P O Box 386),Wangaratta,VIC,3677,5722 5236,03 5722 5111,NULL,NULL,NULL
60970,Northeast Health Wangaratta,35 Green Street,WANGARATTA,VIC,3677,03 5722 5109,03 5722 5111,NULL,NULL,enquiries@nhw.org.au
71131,Northeast Health Wangaratta - Dental Clinic,4-12 CLARK STREET,WANGARATTA,VIC,3677,NULL,03 5722 5325,NULL,NULL,NULL
64451,Northeast Health Wangaratta - Diabetes Education,4-12 Clark Street,WANGARATTA,VIC,3677,03 5722 5419,03 5722 5555,NULL,NULL,NULL
68513,NorthEast Plastic Surgery,53 Fletcher Street,ESSENDON,VIC,3040,03 9088 5001,03 9088 5000,NULL,NULL,info@northeastplasticsurgery.com.au
61745,Northend Medical,48-50 Childs Road,EPPING,VIC,3076,03 9408 8822,03 9408 8800,NULL,NULL,reception@northendmedicalcentre.com.au
9999,Northend Medical Centre,48-50 Childs Road,Epping,VIC,3076,9408 8822,9408 8800,NULL,NULL,NULL
17597,Northern  After Hours GP Clinic,The Northern Hospital 185 Cooper Street,Epping,VIC,3076,8405 2143,8405 2141,NULL,NULL,NULL
60742,Northern Anaesthetics,267 Moreland Road,COBURG,VIC,3058,03 9385 2477,03 9385 2444,NULL,NULL,northernanaes@gmail.com
22645,Northern Area Mental Health Service - Community Team - Central,83-85 Hotham Street,PRESTON,VIC,3072,03 9480 4176,1300 874 243,NULL,NULL,NULL
47370,Northern Area Mental Health Service - Noogal Clinic,16-20 Oleander Drive,MILL PARK,VIC,3082,03 8468 3801,03 8468 3800,NULL,NULL,NULL
58610,Northern Area Mental Health Services - Northern Community Care Unit,2 - 4 Pleasant View Drive,Preston,VIC,3072,9471 8176,7025 0800,NULL,NULL,NULL
65522,Northern Centre Of Natural Healing,434 Gaffney Street,PASCOE VALE,VIC,3044,03 9379 8485,03 9379 8047,NULL,NULL,ncnh@bigpond.com
67854,Northern Dental Centre,1 Kelham Street,SOUTH LAUNCESTON,TAS,7249,03 6336 5222,1300 011 013,NULL,NULL,kelhamstdts@dhhs.tas.gov.au
19211,Northern Disability Linkages,142 Lower Plenty Road,Rosanna,VIC,3084,03 9459 8289,03 9431 1333,NULL,NULL,NULL
47850,Northern District Community Health Medical Clinic,34 Fitzroy Street,KERANG,VIC,3579,03 5450 3232,03 5452 1366,NULL,NULL,clinic@ndch.org.au
65799,Northern District Community Health Service - Kerang,24 Fitzroy Street,KERANG,VIC,3579,03 5452 2486,03 5451 0200,NULL,NULL,info@ndchs.org.au
61234,Northern District Community Health Service - Pyramid Hill,12 Victoria Street,PYRAMID HILL,VIC,3575,03 5455 7504,03 5455 7065,NULL,NULL,info@ndchs.org.au
9622,Northern ED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9623,Northern ED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68189,Northern Eye Centre,47 Burgundy Street,HEIDELBERG,VIC,3084,03 9455 2451,03 9459 5133,NULL,NULL,info@eyecentre.com.au
29909,Northern Eye Consultants,"Plenty Rd Consulting Suites, Ground Floor  Suite 5, 135 Plenty Road",BUNDOORA,VIC,3083,9466 8833,03 9466 8822,NULL,NULL,manager@northeye.com.au
63198,Northern Foot Clinic,"Stockdale And Leggo, Suite 9, 1 Danaher Drive",SOUTH MORANG,VIC,3752,03 9436 9422,03 9004 2342,NULL,NULL,northernfootclinic@gmail.com
47131,Northern Foot Clinic,Suite 9/ 1 Danaher Drive,South Morang,VIC,3752,9005 2247,9004 2342,NULL,NULL,NULL
18591,Northern Gardens Aged Care,Crn Fame St & Sydney Rd,North  Coburg,VIC,3058,NULL,9350 5033,NULL,NULL,NULL
67393,NORTHERN HEALTH,"Northern Hospital, 185 Cooper Street",EPPING,VIC,3076,03 8405 8405,03 8405 8554,NULL,NULL,cardiologyoutpatients@nh.org.au
1,Northern Health,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60637,Northern Health - Northern Hospital,185 Cooper Street,EPPING,VIC,3076,03 8405 8007,03 8405 8000,NULL,NULL,corporatecommunications@nh.org.au
65662,Northern Health Cancer Services - Upper GI Cancer Multidisciplinary Meeting,"Pathology Seminar Room, Northern Hospital, 185 Cooper Street",EPPING,VIC,3076,NULL,03 8405 2061,NULL,NULL,cancermdm@nh.org.au
9995,Northern Health Default Practice for ED Doctors,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9993,Northern Health Default Practice for GPs,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61583,Northern Heart,"Epping Medical & Specialist Centre, Floor 2, 230 Cooper Street",EPPING,VIC,3076,03 8405 8405,03 8405 8554,NULL,NULL,cardiologyoutpatients@nh.org.au
28389,Northern Heart Epping Medical & Specialist Centre,185 Cooper Street,Epping,VIC,3076,8405 8405,8405 8554,NULL,NULL,NULL
61786,Northern Hospital Radiology,"The Northern Hospital, 185 Cooper Street",EPPING,VIC,3076,03 8405 9610,03 8405 9600,NULL,NULL,NULL
9609,"Northern Hospital, The [Epping]",185 Cooper Street,Epping,VIC,3076,NULL,8405 8000,NULL,NULL,NULL
69360,Northern Mallee Area Mental Health Service - Mildura,"Mildura Base Hospital, Ontario Avenue",MILDURA,VIC,3500,03 5022 3501,03 5022 3500,NULL,NULL,NULL
39650,Northern Medicals,65-67 SAXONY DRIVE,EPPING,VIC,3076,03 8401 3923,03 8401 3875,NULL,NULL,reception.northernmedicals@gmail.com
65674,Northern Metabolic Bone Unit,"Epping Family Medical Centre, 771 High Street",EPPING,VIC,3076,03 9401 1699,03 9830 5091,NULL,NULL,NULL
62728,Northern Midlands Medical Services - Longford Medical Centre,28 George Street,LONGFORD,TAS,7301,03 6391 2722,03 6391 1170,NULL,NULL,NULL
62895,Northern Midlands Medical Services - Perth Doctors Surgery,180 Fairtlough Street,PERTH,TAS,7300,03 6398 2822,03 6398 2295,NULL,NULL,NULL
35132,Northern Neurology Services,"Suite 7, 18 Bell Street",Heidelberg Heights,VIC,3081,1300 136 568,1300 706 870,NULL,NULL,NULL
60912,Northern Neurology Services - Epping,"Northern Consulting Suites, Level 2, 230 Cooper Street",EPPING,VIC,3076,1300 136 568,1300 706 870,NULL,NULL,admin@northernneuro.com.au
67353,Northern Neurology Services - Heidelberg,"Suite 4.1, Martin Street Medical, Level 4, 10 Martin Street",HEIDELBERG,VIC,3084,1300 136 568,03 9450 8400,NULL,NULL,admin@northernneuro.com.au
64649,Northern Neurology Services - Shepparton,"Maude Street Medical Clinic, 96 Maude Street",SHEPPARTON,VIC,3630,1300 136 568,1300 706 870,NULL,NULL,admin@northernneuro.com.au
46331,Northern NSW Health District,60 Uralba Street,Lismore,NSW,2480,6620 2632,6620 2630,NULL,NULL,NULL
64498,Northern Orthopaedic Physiotherapy & Sports Injuries Centre,260 Moreland Road,BRUNSWICK,VIC,3056,03 9385 3085,03 9385 3000,NULL,NULL,northernorthopaedicphysio@gmail.com
20446,Northern Orthopaedic Surgeons,260 Moreland Road,BRUNSWICK,VIC,3056,03 9386 3988,03 9383 2377,NULL,NULL,lh@northern-ortho.com.au
52150,Northern Orthopedic Clinic,"Suite 6.3, Level 6, 10 Martin Street",Heidelberg,VIC,3084,8080 1735,1300 450 423,NULL,NULL,NULL
66983,Northern Osteopathy Clinic,525 Plenty Road,PRESTON,VIC,3072,03 9470 3066,03 9471 2555,NULL,NULL,northernosteoclinic@gmail.com
65367,Northern Paediatric Clinic,"UNIT 4, 7 ORMOND BOULEVARD",BUNDOORA,VIC,3083,03 9466 9574,03 9467 9185,NULL,NULL,northernpaediatric@hotmail.com
63549,Northern Physiotherapy Clinic - Norlane,86 Melbourne Road,NORLANE,VIC,3214,03 5274 2026,03 5275 3676,NULL,NULL,northern@coriobayhealth.com.au
30989,Northern Private Consulting Suites,"Level 2, 230 Cooper Street",Epping,VIC,3076,8401 1560,8401 1555,NULL,NULL,NULL
71611,Northern Private Hospital,12 Osburn Place,Epping,VIC,3076,03 9916 2167,03 8437 4800,NULL,NULL,NULL
66451,Northern Psychological Assessment and Treatment Service,286 Gaffney Street,PASCOE VALE,VIC,3044,NULL,03 9350 1757,NULL,NULL,NULL
69197,Northern Psychological Assessment and Treatment Service,286 GAFFNEY STREET,PASCOE VALE,VIC,3044,03 8669 4175,03 9350 1757,NULL,NULL,reception@npats.com.au
73145,Northern Respiratory Group,378 Grimshaw Street,BUNDOORA,VIC,3083,03 9467 9411,03 9467 9311,NULL,NULL,referrals@nrg.net.au
19562,Northern Respiratory Group,378 Grimshaw Street,Bundoora,VIC,3083,9467 9411,9467 9311,NULL,NULL,NULL
42410,Northern Rheumatology and Specialists Group,58A Melville Road,BRUNSWICK WEST,VIC,3055,03 9042 3010,03 9042 3008,NULL,NULL,NULL
69039,Northern Spinal and Sports Injury Clinic,4 Rubicon Street,RESERVOIR,VIC,3073,03 9442 3923,03 9470 1010,NULL,NULL,admin@northernspinal.com.au
60804,Northern Suburbs Medical Service,278 Invermay Road,MOWBRAY,TAS,7248,03 6336 0550,03 6336 0555,NULL,NULL,nsms@nsms.com.au
66148,Northern Ultrasound for Women,"Level 2 Suite 8, 8 Martin Street",HEIDELBERG,VIC,3084,03 9457 1400,03 9457 1466,NULL,NULL,nuwomen.manager@gmail.com
70992,Northern VVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70991,Northern VVED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68376,Northland Dental Clinic,"Northland Shopping Centre Shop Ex 09, 2-50 MURRAY ROAD",PRESTON,VIC,3072,NULL,03 9478 1036,NULL,NULL,NULL
62715,Northland Dental Group,197 Southern Road,HEIDELBERG WEST,VIC,3081,03 9455 0290,03 9455 0111,NULL,NULL,office@northlanddentalgroup.com.au
22045,Northland Medical Centre,"Northland Shopping Centre, Shop M0003, 2-50 Murray Road",PRESTON,VIC,3072,0394713616,0394719987,NULL,NULL,reception@northlandmed.com.au
64222,Northland Radiology,"Level 1, 2 Murray Road",PRESTON,VIC,3072,03 9478 5186,03 8470 5600,NULL,NULL,NULL
61170,Northpark Consulting Rooms,"Northpark Private Hospital, 135 Plenty Road",BUNDOORA,VIC,3083,03 9468 0120,03 9468 0110,NULL,NULL,NULL
41470,Northpark Private Hospital,135 PLENTY ROAD,BUNDOORA,VIC,3083,03 9467 7186,03 9468 0100,NULL,NULL,inactive@hts.invalid
9324,Northpark Private Hospital [Bundoora],Cnr Greenhills & Plenty Road,Bundoora,VIC,3083,9468 0120,9468 0159,NULL,NULL,NULL
66530,Northside Cardiology - Bundoora,"Office 313, 12 Ormond Boulevard",BUNDOORA,VIC,3083,03 9002 8299,03 8456 0955,NULL,NULL,reception@northsidecardiology.net.au
19922,Northside Clinic - Fitzroy North,370 St Georges Road,FITZROY NORTH,VIC,3068,03 9486 5718,0394857700,NULL,NULL,admin@northsideclinic.net.au
48671,Northside Dermatology - Fitzroy North,"Northside Dermatology, 379 St Georges Road",FITZROY NORTH,VIC,3068,03 8582 8788,03 8582 8688,NULL,NULL,reception@northsidedermatology.com.au
39533,Northside Dermatology - Reservoir,2A Marchant Avenue,RESERVOIR,VIC,3073,03 8582 8788,03 8582 8688,NULL,NULL,reception@northsidedermatology.com.au
69219,Northside Medical Suites,2 HARDING STREET,COBURG,VIC,3058,03 9957 2283,03 9492 4893,NULL,NULL,NULL
64491,Northside Physiotherapy,67 Hopkins Street,MOONAH,TAS,7009,03 6278 1857,03 6278 1920,NULL,NULL,reception@northsidephysiotherapy.com.au
40830,Northside Specialist Clinic,"Suite 209, 12 Ormond Boulevard",BUNDOORA,VIC,3083,03 8456 3535,03 8456 1694,NULL,NULL,reception@northsidespecialistclinic.com
53131,Northside Surgical Associates,"Suite 109, 7 Ormond Boulevard",Bundoora,VIC,3083,8677 2963,9965 1830,NULL,NULL,NULL
62509,Northumberland Medical Centre,29 Northumberland Road,SUNSHINE NORTH,VIC,3020,03 9311 6389,03 9311 6689,NULL,NULL,NULL
38591,Northumberland Medical Centre,29 Northumberland Road,Sunshine North,VIC,3020,9311 6389,9311 6689,NULL,NULL,NULL
66291,Northvale Dental,202B St Georges Road,NORTHCOTE,VIC,3070,NULL,03 9957 5150,NULL,NULL,NULL
29291,Northwest Cardiology,56 Childs Road,Epping,VIC,3076,8672 0790,9017 8210,NULL,NULL,NULL
9373,Northwest Day Hospital,221 Maribyrnong Road,Ascot Vale,VIC,3032,NULL,03 9370 4366,NULL,NULL,NULL
61646,Northwest Dental Wynyard,23 Goldie Street,WYNYARD,TAS,7325,03 6442 1201,03 6442 1200,NULL,NULL,wynyard@nwdental.com.au
73507,Northwest ENT,211 Heaths Road,HOPPERS CROSSING,VIC,3029,NULL,0481 991 628,NULL,NULL,NULL
65055,Northwest Psychological Services,358 Coburns Road,KURUNJANG,VIC,3337,03 9971 5156,03 9971 5155,NULL,NULL,info@nwpsonline.com.au
70511,NorthWest Surgeons,248 Ascot Vale Road,Ascot Vale,VIC,3032,9018 4428,9078 2184,NULL,NULL,NULL
71313,Northwest Surgeons,248 Ascot Vale Road,ASCOT VALE,VIC,3032,03 9372 0069,03 9078 2184,NULL,NULL,reception@northwestsurgeons.com.au
41634,Northwestern ENT,276 Buckley Street,Essendon,VIC,3040,9337 7335,9325 4187,NULL,NULL,NULL
73291,Northwestern ENT,964A Mt Alexander Road,ESSENDON,VIC,3040,03 9101 7911,03 8535 4750,NULL,NULL,NULL
62778,NorthWestern Private Clinic,154 Milleara Road,KEILOR EAST,VIC,3033,03 8640 0871,03 9653 0370,NULL,NULL,reception@northwestclinic.com.au
15411,NORTHWESTERN VASCULAR,NORTHWESTERN VASCULAR 59 HOLMES RD,MOONEE PONDS,VIC,3039,9372 9999,9372 9999,NULL,NULL,NULL
67665,Norwood Chiropractic Centre,132 Oban Road,RINGWOOD NORTH,VIC,3134,NULL,03 9876 4711,NULL,NULL,nccspine@fastmail.fm
16690,NORWOOD CRESCENT MED,3/19 NORWOOD CRESCENT,MOONEE PONDS,VIC,3039,9326 0709,9326 0906,NULL,NULL,NULL
62902,NORWOOD MEDICAL CENTRE,212 Penquite Road,NORWOOD,TAS,7250,03 8888 9921,03 6344 8344,NULL,NULL,info@norwoodmc.com.au
67454,Norwood Physiotherapy Clinic,177 Warrandyte Road,RINGWOOD NORTH,VIC,3134,03 9876 6205,03 9879 0822,NULL,NULL,norwoodphysio@hotmail.com
63535,Norwood Specialist Centre,31 Norwood Crescent,MOONEE PONDS,VIC,3039,03 9326 1964,03 9326 1146,NULL,NULL,NULL
62577,Nourish Tasmania,2 Gregory Street,SANDY BAY,TAS,7005,03 6234 5899,03 6234 7040,NULL,NULL,office@nourishtas.com.au
63992,Nourishing Solutions,"King Island Hospital And Health Centre, 35 Edward Street",CURRIE,TAS,7256,NULL,03 6462 9900,NULL,NULL,NULL
64156,NovaDental Hampton Park,31 Hallam Road,HAMPTON PARK,VIC,3976,NULL,03 9799 3300,NULL,NULL,hamptonpark@novadental.com.au
64957,NovaDental Hoppers Crossing,131 Heaths Road,HOPPERS CROSSING,VIC,3029,NULL,03 9749 5045,NULL,NULL,hopperscrossing@novadental.com.au
60396,NovaDental Taylors Lakes,"Suite B, 1 Melton Highway",TAYLORS LAKES,VIC,3038,NULL,03 9390 9872,NULL,NULL,taylorslakes@novadental.com.au
66779,NovaDental Wantirna,145 Stud Road,WANTIRNA SOUTH,VIC,3152,03 9887 5344,03 9887 1304,NULL,NULL,wantirna@novadental.com.au
64217,Novus Dermatology and Skin Health,207 Roslyn Road,BELMONT,VIC,3216,0342226030,0342165095,NULL,NULL,info@novusdermatology.com.au
9534,Nowa Nowa Community Health Centre Inc.,Hall Road,NOWA NOWA,VIC,3887,(03) 5155 7296,(03) 5155 7294,NULL,NULL,NULL
72937,Nugen Medical & Aesthetics,"Ground Floor, 252 Bay Street",PORT MELBOURNE,VIC,3207,0391257071,03 9125 7070,NULL,NULL,info@nugenclinic.com.au
65582,Number 1 Fertility,"Level 1, 1 Collins Street",MELBOURNE,VIC,3000,03 9132 9699,03 9132 9600,NULL,NULL,NULL
54610,Number 1 Fertility - Emerald City,"Level 2, 120 JOLIMONT ROAD",EAST MELBOURNE,VIC,3002,03 9132 9699,03 9421 1511,NULL,NULL,NULL
72658,Number 1 Women's Health,"Level 1, 120 Jolimont Road",EAST MELBOURNE,VIC,3002,NULL,03 9132 9644,NULL,NULL,hello@number1womenshealth.com
70231,Number 1 Women's Health,"Level 1, 120 Jolimont Road",East Melbourne,VIC,3002,03 9132 9645,03 9132 9644,NULL,NULL,NULL
9201,Numurkah & District Health Service,2 Katamatitie Road,Numurkah,VIC,3636,NULL,03 5862 0555,NULL,NULL,NULL
61394,Numurkah Chiropractic Centre,"Numurkah Chiropractic Centre, 17 Melville Street",NUMURKAH,VIC,3636,03 5874 3366,03 5862 3236,NULL,NULL,NULL
9535,Numurkah District Health Service,Coombs Memorial Drive,NUMURKAH,VIC,3636,(03) 5862 2471,(03) 5862 1711,NULL,NULL,NULL
13251,Numurkah Medical Centre,9 Meiklejohn Street,Numurkah,VIC,3636,5862 2629,5862 2111,NULL,NULL,NULL
62625,Numurkah Medical Centre,9 Meiklejohn Street,NUMURKAH,VIC,3636,03 5862 2629,03 5862 2111,NULL,NULL,admin@numurkahmc.com.au
62418,Numurkah Soft Tissue Therapies,1 Melville Street,NUMURKAH,VIC,3636,NULL,03 5862 3597,NULL,NULL,numurkahsofttissuetherapies@gmail.com
64737,Nunawading Chiropractic And Podiatry,5 Springvale Road,NUNAWADING,VIC,3131,03 9877 9365,03 9878 0364,NULL,NULL,admin@synergysw.com.au
16694,Nunawading Clinic,176 SPRINGVALE ROAD,NUNAWADING,VIC,3131,03 9877 2089,03 9878 9191,NULL,NULL,reception@nunawadingclinic.com.au
18592,Nunawading Community Hostel,39 Livingstone Rd,Vermont South,VIC,3133,NULL,9803 9111,NULL,NULL,NULL
63962,Nunawading Denture Clinic,6A Wood Street,NUNAWADING,VIC,3131,03 9878 7585,03 9878 5877,NULL,NULL,ndcdenture@bigpond.com
